Date/Time CET/CEST;Date/Time UTC;MBA;Consumption Total [MWh];Metered [MWh];Profiled [MWh];Flex-settled [MWh]
14.12.2024/17:00;14.12.2024/16:00;SE1, SE2, SE3, SE4;-18805,726543;-12964,44074;-5841,285803;0
14.12.2024/18:00;14.12.2024/17:00;SE1, SE2, SE3, SE4;-18643,701858;-12842,709589;-5800,992269;0
14.12.2024/19:00;14.12.2024/18:00;SE1, SE2, SE3, SE4;-18316,78969;-12683,832941;-5632,956749;0
14.12.2024/20:00;14.12.2024/19:00;SE1, SE2, SE3, SE4;-17885,906527;-12451,574773;-5434,331754;0
14.12.2024/21:00;14.12.2024/20:00;SE1, SE2, SE3, SE4;-17405,632362;-12158,63756;-5246,994802;0
14.12.2024/22:00;14.12.2024/21:00;SE1, SE2, SE3, SE4;-16970,796683;-11925,487361;-5045,309322;0
14.12.2024/23:00;14.12.2024/22:00;SE1, SE2, SE3, SE4;-16610,498257;-11764,169791;-4846,328466;0
15.12.2024/00:00;14.12.2024/23:00;SE1, SE2, SE3, SE4;-16337,10798;-11661,41378;-4675,6942;0
15.12.2024/01:00;15.12.2024/00:00;SE1, SE2, SE3, SE4;-15969,09952;-11422,89952;-4546,2;0
15.12.2024/02:00;15.12.2024/01:00;SE1, SE2, SE3, SE4;-15856,71979;-11354,475082;-4502,244708;0
15.12.2024/03:00;15.12.2024/02:00;SE1, SE2, SE3, SE4;-15694,107044;-11218,666811;-4475,440233;0
15.12.2024/04:00;15.12.2024/03:00;SE1, SE2, SE3, SE4;-15711,495226;-11209,834061;-4501,661165;0
15.12.2024/05:00;15.12.2024/04:00;SE1, SE2, SE3, SE4;-15898,770765;-11308,113804;-4590,656961;0
15.12.2024/06:00;15.12.2024/05:00;SE1, SE2, SE3, SE4;-16271,689601;-11556,422745;-4715,266856;0
15.12.2024/07:00;15.12.2024/06:00;SE1, SE2, SE3, SE4;-16822,40937;-11896,250057;-4926,159313;0
15.12.2024/08:00;15.12.2024/07:00;SE1, SE2, SE3, SE4;-17517,584194;-12323,992486;-5193,591708;0
15.12.2024/09:00;15.12.2024/08:00;SE1, SE2, SE3, SE4;-17916,975612;-12486,122491;-5430,853121;0
15.12.2024/10:00;15.12.2024/09:00;SE1, SE2, SE3, SE4;-18231,554602;-12641,67593;-5589,878672;0
15.12.2024/11:00;15.12.2024/10:00;SE1, SE2, SE3, SE4;-18518,495603;-12824,541622;-5693,953981;0
15.12.2024/12:00;15.12.2024/11:00;SE1, SE2, SE3, SE4;-18643,186149;-12924,956612;-5718,229537;0
15.12.2024/13:00;15.12.2024/12:00;SE1, SE2, SE3, SE4;-18780,606556;-13030,047333;-5750,559223;0
15.12.2024/14:00;15.12.2024/13:00;SE1, SE2, SE3, SE4;-18934,154639;-13160,401013;-5773,753626;0
15.12.2024/15:00;15.12.2024/14:00;SE1, SE2, SE3, SE4;-19112,723515;-13204,205698;-5908,517817;0
15.12.2024/16:00;15.12.2024/15:00;SE1, SE2, SE3, SE4;-19250,198554;-13190,75712;-6059,441434;0
15.12.2024/17:00;15.12.2024/16:00;SE1, SE2, SE3, SE4;-19297,773442;-13182,941502;-6114,83194;0
15.12.2024/18:00;15.12.2024/17:00;SE1, SE2, SE3, SE4;-19035,932601;-13045,287166;-5990,645435;0
15.12.2024/19:00;15.12.2024/18:00;SE1, SE2, SE3, SE4;-18666,168173;-12906,369222;-5759,798951;0
15.12.2024/20:00;15.12.2024/19:00;SE1, SE2, SE3, SE4;-17989,910799;-12535,535535;-5454,375264;0
15.12.2024/21:00;15.12.2024/20:00;SE1, SE2, SE3, SE4;-17268,036038;-12219,958698;-5048,07734;0
15.12.2024/22:00;15.12.2024/21:00;SE1, SE2, SE3, SE4;-16426,600718;-11759,030644;-4667,570074;0
15.12.2024/23:00;15.12.2024/22:00;SE1, SE2, SE3, SE4;-15625,412272;-11370,74903;-4254,663242;0
16.12.2024/00:00;15.12.2024/23:00;SE1, SE2, SE3, SE4;-15072,344943;-11100,00756;-3972,337383;0
16.12.2024/01:00;16.12.2024/00:00;SE1, SE2, SE3, SE4;-14746,6374;-10969,721239;-3776,916161;0
16.12.2024/02:00;16.12.2024/01:00;SE1, SE2, SE3, SE4;-14589,423703;-10893,952974;-3695,470729;0
16.12.2024/03:00;16.12.2024/02:00;SE1, SE2, SE3, SE4;-14444,840165;-10760,377731;-3684,462434;0
16.12.2024/04:00;16.12.2024/03:00;SE1, SE2, SE3, SE4;-14769,866661;-11017,492497;-3752,374164;0
16.12.2024/05:00;16.12.2024/04:00;SE1, SE2, SE3, SE4;-15413,738828;-11513,129507;-3900,609321;0
16.12.2024/06:00;16.12.2024/05:00;SE1, SE2, SE3, SE4;-17200,311674;-12933,978892;-4266,332782;0
16.12.2024/07:00;16.12.2024/06:00;SE1, SE2, SE3, SE4;-18742,495036;-14163,119821;-4579,375215;0
16.12.2024/08:00;16.12.2024/07:00;SE1, SE2, SE3, SE4;-19300,023728;-14641,335541;-4658,688187;0
16.12.2024/09:00;16.12.2024/08:00;SE1, SE2, SE3, SE4;-19199,202966;-14551,595868;-4647,607098;0
16.12.2024/10:00;16.12.2024/09:00;SE1, SE2, SE3, SE4;-19047,08094;-14416,678125;-4630,402815;0
16.12.2024/11:00;16.12.2024/10:00;SE1, SE2, SE3, SE4;-19015,983577;-14400,01304;-4615,970537;0
16.12.2024/12:00;16.12.2024/11:00;SE1, SE2, SE3, SE4;-18986,660216;-14363,139588;-4623,520628;0
16.12.2024/13:00;16.12.2024/12:00;SE1, SE2, SE3, SE4;-19089,982457;-14483,839198;-4606,143259;0
16.12.2024/14:00;16.12.2024/13:00;SE1, SE2, SE3, SE4;-19263,434077;-14547,634524;-4715,799553;0
16.12.2024/15:00;16.12.2024/14:00;SE1, SE2, SE3, SE4;-19680,381586;-14659,065573;-5021,316013;0
16.12.2024/16:00;16.12.2024/15:00;SE1, SE2, SE3, SE4;-19812,668843;-14428,934674;-5383,734169;0
16.12.2024/17:00;16.12.2024/16:00;SE1, SE2, SE3, SE4;-19862,24016;-14198,338596;-5663,901564;0
16.12.2024/18:00;16.12.2024/17:00;SE1, SE2, SE3, SE4;-19502,607371;-13865,110996;-5637,496375;0
16.12.2024/19:00;16.12.2024/18:00;SE1, SE2, SE3, SE4;-19043,162742;-13550,938476;-5492,224266;0
16.12.2024/20:00;16.12.2024/19:00;SE1, SE2, SE3, SE4;-18471,260677;-13190,69268;-5280,567997;0
16.12.2024/21:00;16.12.2024/20:00;SE1, SE2, SE3, SE4;-17802,34278;-12801,014483;-5001,328297;0
16.12.2024/22:00;16.12.2024/21:00;SE1, SE2, SE3, SE4;-17101,812159;-12439,7823;-4662,029859;0
16.12.2024/23:00;16.12.2024/22:00;SE1, SE2, SE3, SE4;-16305,141933;-12007,866748;-4297,275185;0
17.12.2024/00:00;16.12.2024/23:00;SE1, SE2, SE3, SE4;-15596,5365;-11523,871995;-4072,664505;0
17.12.2024/01:00;17.12.2024/00:00;SE1, SE2, SE3, SE4;-15489,221697;-11539,714634;-3949,507063;0
17.12.2024/02:00;17.12.2024/01:00;SE1, SE2, SE3, SE4;-15297,626897;-11394,127048;-3903,499849;0
17.12.2024/03:00;17.12.2024/02:00;SE1, SE2, SE3, SE4;-15099,71867;-11220,737742;-3878,980928;0
17.12.2024/04:00;17.12.2024/03:00;SE1, SE2, SE3, SE4;-15254,139263;-11327,530084;-3926,609179;0
17.12.2024/05:00;17.12.2024/04:00;SE1, SE2, SE3, SE4;-16013,204269;-11912,753912;-4100,450357;0
17.12.2024/06:00;17.12.2024/05:00;SE1, SE2, SE3, SE4;-17530,23181;-13089,663063;-4440,568747;0
17.12.2024/07:00;17.12.2024/06:00;SE1, SE2, SE3, SE4;-18809,499604;-14084,421412;-4725,078192;0
17.12.2024/08:00;17.12.2024/07:00;SE1, SE2, SE3, SE4;-19168,636162;-14393,77355;-4774,862612;0
17.12.2024/09:00;17.12.2024/08:00;SE1, SE2, SE3, SE4;-19009,689506;-14305,817116;-4703,87239;0
17.12.2024/10:00;17.12.2024/09:00;SE1, SE2, SE3, SE4;-18824,049937;-14134,54308;-4689,506857;0
17.12.2024/11:00;17.12.2024/10:00;SE1, SE2, SE3, SE4;-18561,389963;-13924,250058;-4637,139905;0
17.12.2024/12:00;17.12.2024/11:00;SE1, SE2, SE3, SE4;-18421,008341;-13807,951632;-4613,056709;0
17.12.2024/13:00;17.12.2024/12:00;SE1, SE2, SE3, SE4;-18439,528315;-13853,496905;-4586,03141;0
17.12.2024/14:00;17.12.2024/13:00;SE1, SE2, SE3, SE4;-18805,249312;-14084,33237;-4720,916942;0
17.12.2024/15:00;17.12.2024/14:00;SE1, SE2, SE3, SE4;-19315,493228;-14229,630228;-5085,863;0
17.12.2024/16:00;17.12.2024/15:00;SE1, SE2, SE3, SE4;-19656,790763;-14134,751209;-5522,039554;0
17.12.2024/17:00;17.12.2024/16:00;SE1, SE2, SE3, SE4;-19837,501576;-13992,342684;-5845,158892;0
17.12.2024/18:00;17.12.2024/17:00;SE1, SE2, SE3, SE4;-19582,388532;-13717,888706;-5864,499826;0
17.12.2024/19:00;17.12.2024/18:00;SE1, SE2, SE3, SE4;-19180,267763;-13424,84961;-5755,418153;0
17.12.2024/20:00;17.12.2024/19:00;SE1, SE2, SE3, SE4;-18805,270767;-13223,81934;-5581,451427;0
17.12.2024/21:00;17.12.2024/20:00;SE1, SE2, SE3, SE4;-18184,87613;-12838,534715;-5346,341415;0
17.12.2024/22:00;17.12.2024/21:00;SE1, SE2, SE3, SE4;-17530,046123;-12479,673554;-5050,372569;0
17.12.2024/23:00;17.12.2024/22:00;SE1, SE2, SE3, SE4;-16775,549966;-12051,299951;-4724,250015;0
18.12.2024/00:00;17.12.2024/23:00;SE1, SE2, SE3, SE4;-16219,286928;-11734,295007;-4484,991921;0
18.12.2024/01:00;18.12.2024/00:00;SE1, SE2, SE3, SE4;-15906,582316;-11510,922541;-4395,659775;0
18.12.2024/02:00;18.12.2024/01:00;SE1, SE2, SE3, SE4;-15798,925222;-11461,401286;-4337,523936;0
18.12.2024/03:00;18.12.2024/02:00;SE1, SE2, SE3, SE4;-15714,354594;-11399,223079;-4315,131515;0
18.12.2024/04:00;18.12.2024/03:00;SE1, SE2, SE3, SE4;-15891,274558;-11549,369999;-4341,904559;0
18.12.2024/05:00;18.12.2024/04:00;SE1, SE2, SE3, SE4;-16349,010409;-11884,510335;-4464,500074;0
18.12.2024/06:00;18.12.2024/05:00;SE1, SE2, SE3, SE4;-17931,961718;-13186,275423;-4745,686295;0
18.12.2024/07:00;18.12.2024/06:00;SE1, SE2, SE3, SE4;-19265,744627;-14290,118674;-4975,625953;0
18.12.2024/08:00;18.12.2024/07:00;SE1, SE2, SE3, SE4;-19539,420159;-14520,33748;-5019,082679;0
18.12.2024/09:00;18.12.2024/08:00;SE1, SE2, SE3, SE4;-19339,066645;-14378,525315;-4960,54133;0
18.12.2024/10:00;18.12.2024/09:00;SE1, SE2, SE3, SE4;-19392,18813;-14447,970529;-4944,217601;0
18.12.2024/11:00;18.12.2024/10:00;SE1, SE2, SE3, SE4;-19455,967427;-14499,857871;-4956,109556;0
18.12.2024/12:00;18.12.2024/11:00;SE1, SE2, SE3, SE4;-19422,179587;-14466,707427;-4955,47216;0
18.12.2024/13:00;18.12.2024/12:00;SE1, SE2, SE3, SE4;-19384,076756;-14459,424118;-4924,652638;0
18.12.2024/14:00;18.12.2024/13:00;SE1, SE2, SE3, SE4;-19264,914132;-14313,057563;-4951,856569;0
18.12.2024/15:00;18.12.2024/14:00;SE1, SE2, SE3, SE4;-19573,528053;-14429,947245;-5143,580808;0
18.12.2024/16:00;18.12.2024/15:00;SE1, SE2, SE3, SE4;-19576,890765;-14179,866953;-5397,023812;0
18.12.2024/17:00;18.12.2024/16:00;SE1, SE2, SE3, SE4;-19461,03753;-13874,222287;-5586,815243;0
18.12.2024/18:00;18.12.2024/17:00;SE1, SE2, SE3, SE4;-18938,794431;-13429,951104;-5508,843327;0
18.12.2024/19:00;18.12.2024/18:00;SE1, SE2, SE3, SE4;-18536,289436;-13198,934228;-5337,355208;0
18.12.2024/20:00;18.12.2024/19:00;SE1, SE2, SE3, SE4;-17987,945529;-12903,219328;-5084,726201;0
18.12.2024/21:00;18.12.2024/20:00;SE1, SE2, SE3, SE4;-17219,585236;-12426,452745;-4793,132491;0
18.12.2024/22:00;18.12.2024/21:00;SE1, SE2, SE3, SE4;-16230,475052;-11785,654967;-4444,820085;0
18.12.2024/23:00;18.12.2024/22:00;SE1, SE2, SE3, SE4;-15537,17867;-11466,874514;-4070,304156;0
19.12.2024/00:00;18.12.2024/23:00;SE1, SE2, SE3, SE4;-14989,23691;-11163,784972;-3825,451938;0
19.12.2024/01:00;19.12.2024/00:00;SE1, SE2, SE3, SE4;-14546,408934;-10883,433479;-3662,975455;0
19.12.2024/02:00;19.12.2024/01:00;SE1, SE2, SE3, SE4;-14100,131501;-10537,152;-3562,979501;0
19.12.2024/03:00;19.12.2024/02:00;SE1, SE2, SE3, SE4;-13911,363738;-10383,229341;-3528,134397;0
19.12.2024/04:00;19.12.2024/03:00;SE1, SE2, SE3, SE4;-14112,198336;-10549,488204;-3562,710132;0
19.12.2024/05:00;19.12.2024/04:00;SE1, SE2, SE3, SE4;-14601,939419;-10899,288207;-3702,651212;0
19.12.2024/06:00;19.12.2024/05:00;SE1, SE2, SE3, SE4;-15957,876186;-11951,163161;-4006,713025;0
19.12.2024/07:00;19.12.2024/06:00;SE1, SE2, SE3, SE4;-17518,694313;-13234,252176;-4284,442137;0
19.12.2024/08:00;19.12.2024/07:00;SE1, SE2, SE3, SE4;-17998,776599;-13633,392743;-4365,383856;0
19.12.2024/09:00;19.12.2024/08:00;SE1, SE2, SE3, SE4;-18130,932697;-13772,317414;-4358,615283;0
19.12.2024/10:00;19.12.2024/09:00;SE1, SE2, SE3, SE4;-18176,298341;-13790,54654;-4385,751801;0
19.12.2024/11:00;19.12.2024/10:00;SE1, SE2, SE3, SE4;-18128,90094;-13707,899542;-4421,001398;0
19.12.2024/12:00;19.12.2024/11:00;SE1, SE2, SE3, SE4;-18064,497226;-13612,63575;-4451,861476;0
19.12.2024/13:00;19.12.2024/12:00;SE1, SE2, SE3, SE4;-18064,492775;-13607,736404;-4456,756371;0
19.12.2024/14:00;19.12.2024/13:00;SE1, SE2, SE3, SE4;-18324,086876;-13749,098378;-4574,988498;0
19.12.2024/15:00;19.12.2024/14:00;SE1, SE2, SE3, SE4;-18781,598404;-13973,036131;-4808,562273;0
19.12.2024/16:00;19.12.2024/15:00;SE1, SE2, SE3, SE4;-19015,332442;-13813,296685;-5202,035757;0
19.12.2024/17:00;19.12.2024/16:00;SE1, SE2, SE3, SE4;-19159,375907;-13691,771705;-5467,604202;0
19.12.2024/18:00;19.12.2024/17:00;SE1, SE2, SE3, SE4;-18861,613281;-13377,638055;-5483,975226;0
19.12.2024/19:00;19.12.2024/18:00;SE1, SE2, SE3, SE4;-18502,363269;-13128,306138;-5374,057131;0
19.12.2024/20:00;19.12.2024/19:00;SE1, SE2, SE3, SE4;-17838,898979;-12630,013313;-5208,885666;0
19.12.2024/21:00;19.12.2024/20:00;SE1, SE2, SE3, SE4;-17164,492991;-12197,42274;-4967,070251;0
19.12.2024/22:00;19.12.2024/21:00;SE1, SE2, SE3, SE4;-16465,846385;-11793,435331;-4672,411054;0
19.12.2024/23:00;19.12.2024/22:00;SE1, SE2, SE3, SE4;-15759,172258;-11406,275134;-4352,897124;0
20.12.2024/00:00;19.12.2024/23:00;SE1, SE2, SE3, SE4;-15203,218063;-11056,370541;-4146,847522;0
20.12.2024/01:00;20.12.2024/00:00;SE1, SE2, SE3, SE4;-14972,502858;-10956,291012;-4016,211846;0
20.12.2024/02:00;20.12.2024/01:00;SE1, SE2, SE3, SE4;-14914,012079;-10937,255474;-3976,756605;0
20.12.2024/03:00;20.12.2024/02:00;SE1, SE2, SE3, SE4;-14954,737654;-10968,14913;-3986,588524;0
20.12.2024/04:00;20.12.2024/03:00;SE1, SE2, SE3, SE4;-15021,117999;-10987,772682;-4033,345317;0
20.12.2024/05:00;20.12.2024/04:00;SE1, SE2, SE3, SE4;-15633,294978;-11463,452205;-4169,842773;0
20.12.2024/06:00;20.12.2024/05:00;SE1, SE2, SE3, SE4;-17040,753747;-12518,434633;-4522,319114;0
20.12.2024/07:00;20.12.2024/06:00;SE1, SE2, SE3, SE4;-18461,008303;-13595,472869;-4865,535434;0
20.12.2024/08:00;20.12.2024/07:00;SE1, SE2, SE3, SE4;-19035,628316;-14023,53229;-5012,096026;0
20.12.2024/09:00;20.12.2024/08:00;SE1, SE2, SE3, SE4;-19003,685878;-13953,009696;-5050,676182;0
20.12.2024/10:00;20.12.2024/09:00;SE1, SE2, SE3, SE4;-18845,027919;-13796,222185;-5048,805734;0
20.12.2024/11:00;20.12.2024/10:00;SE1, SE2, SE3, SE4;-18570,572617;-13535,101046;-5035,471571;0
20.12.2024/12:00;20.12.2024/11:00;SE1, SE2, SE3, SE4;-18389,997362;-13349,397423;-5040,599939;0
20.12.2024/13:00;20.12.2024/12:00;SE1, SE2, SE3, SE4;-18483,887921;-13411,69273;-5072,195191;0
20.12.2024/14:00;20.12.2024/13:00;SE1, SE2, SE3, SE4;-18758,688082;-13557,379476;-5201,308606;0
20.12.2024/15:00;20.12.2024/14:00;SE1, SE2, SE3, SE4;-19243,357552;-13701,304971;-5542,052581;0
20.12.2024/16:00;20.12.2024/15:00;SE1, SE2, SE3, SE4;-19597,277512;-13664,950019;-5932,327493;0
20.12.2024/17:00;20.12.2024/16:00;SE1, SE2, SE3, SE4;-19646,228319;-13482,48771;-6163,740609;0
20.12.2024/18:00;20.12.2024/17:00;SE1, SE2, SE3, SE4;-19293,080029;-13146,415192;-6146,664837;0
20.12.2024/19:00;20.12.2024/18:00;SE1, SE2, SE3, SE4;-18841,229447;-12846,205668;-5995,023779;0
20.12.2024/20:00;20.12.2024/19:00;SE1, SE2, SE3, SE4;-18335,6802;-12568,504921;-5767,175279;0
20.12.2024/21:00;20.12.2024/20:00;SE1, SE2, SE3, SE4;-17736,024712;-12186,102163;-5549,922549;0
20.12.2024/22:00;20.12.2024/21:00;SE1, SE2, SE3, SE4;-17146,207825;-11833,290514;-5312,917311;0
20.12.2024/23:00;20.12.2024/22:00;SE1, SE2, SE3, SE4;-16661,419018;-11615,358063;-5046,060955;0
21.12.2024/00:00;20.12.2024/23:00;SE1, SE2, SE3, SE4;-16354,647614;-11567,278901;-4787,368713;0
21.12.2024/01:00;21.12.2024/00:00;SE1, SE2, SE3, SE4;-15795,043459;-11202,258871;-4592,784588;0
21.12.2024/02:00;21.12.2024/01:00;SE1, SE2, SE3, SE4;-15506,519741;-11061,757278;-4444,762463;0
21.12.2024/03:00;21.12.2024/02:00;SE1, SE2, SE3, SE4;-15361,063923;-10992,166555;-4368,897368;0
21.12.2024/04:00;21.12.2024/03:00;SE1, SE2, SE3, SE4;-15264,741349;-10941,260624;-4323,480725;0
21.12.2024/05:00;21.12.2024/04:00;SE1, SE2, SE3, SE4;-15334,920641;-11007,641758;-4327,278883;0
21.12.2024/06:00;21.12.2024/05:00;SE1, SE2, SE3, SE4;-15637,678681;-11227,765818;-4409,912863;0
21.12.2024/07:00;21.12.2024/06:00;SE1, SE2, SE3, SE4;-16133,126291;-11536,615066;-4596,511225;0
21.12.2024/08:00;21.12.2024/07:00;SE1, SE2, SE3, SE4;-16792,186257;-11928,223494;-4863,962763;0
21.12.2024/09:00;21.12.2024/08:00;SE1, SE2, SE3, SE4;-17156,619221;-12084,475214;-5072,144007;0
21.12.2024/10:00;21.12.2024/09:00;SE1, SE2, SE3, SE4;-17464,947104;-12227,297404;-5237,6497;0
21.12.2024/11:00;21.12.2024/10:00;SE1, SE2, SE3, SE4;-17480,882774;-12166,065811;-5314,816963;0
21.12.2024/12:00;21.12.2024/11:00;SE1, SE2, SE3, SE4;-17549,18632;-12209,832638;-5339,353682;0
21.12.2024/13:00;21.12.2024/12:00;SE1, SE2, SE3, SE4;-17559,478617;-12231,588937;-5327,88968;0
21.12.2024/14:00;21.12.2024/13:00;SE1, SE2, SE3, SE4;-17687,805159;-12289,030598;-5398,774561;0
21.12.2024/15:00;21.12.2024/14:00;SE1, SE2, SE3, SE4;-18020,77765;-12438,589165;-5582,188485;0
21.12.2024/16:00;21.12.2024/15:00;SE1, SE2, SE3, SE4;-18266,460028;-12483,237786;-5783,222242;0
21.12.2024/17:00;21.12.2024/16:00;SE1, SE2, SE3, SE4;-18350,819778;-12492,205437;-5858,614341;0
21.12.2024/18:00;21.12.2024/17:00;SE1, SE2, SE3, SE4;-18092,425314;-12299,930829;-5792,494485;0
21.12.2024/19:00;21.12.2024/18:00;SE1, SE2, SE3, SE4;-17515,129662;-11935,031036;-5580,098626;0
21.12.2024/20:00;21.12.2024/19:00;SE1, SE2, SE3, SE4;-16959,984767;-11627,501897;-5332,48287;0
21.12.2024/21:00;21.12.2024/20:00;SE1, SE2, SE3, SE4;-16347,087354;-11269,783974;-5077,30338;0
21.12.2024/22:00;21.12.2024/21:00;SE1, SE2, SE3, SE4;-15776,929016;-10961,48126;-4815,447756;0
21.12.2024/23:00;21.12.2024/22:00;SE1, SE2, SE3, SE4;-15254,131134;-10713,859163;-4540,271971;0
22.12.2024/00:00;21.12.2024/23:00;SE1, SE2, SE3, SE4;-14832,449356;-10536,622283;-4295,827073;0
22.12.2024/01:00;22.12.2024/00:00;SE1, SE2, SE3, SE4;-14551,153452;-10433,152555;-4118,000897;0
22.12.2024/02:00;22.12.2024/01:00;SE1, SE2, SE3, SE4;-14418,371392;-10390,743427;-4027,627965;0
22.12.2024/03:00;22.12.2024/02:00;SE1, SE2, SE3, SE4;-14168,575092;-10221,321371;-3947,253721;0
22.12.2024/04:00;22.12.2024/03:00;SE1, SE2, SE3, SE4;-14016,535796;-10109,813895;-3906,721901;0
22.12.2024/05:00;22.12.2024/04:00;SE1, SE2, SE3, SE4;-14034,344213;-10104,91111;-3929,433103;0
22.12.2024/06:00;22.12.2024/05:00;SE1, SE2, SE3, SE4;-14281,313293;-10270,220685;-4011,092608;0
22.12.2024/07:00;22.12.2024/06:00;SE1, SE2, SE3, SE4;-14845,450742;-10656,72245;-4188,728292;0
22.12.2024/08:00;22.12.2024/07:00;SE1, SE2, SE3, SE4;-15543,124695;-11054,10065;-4489,024045;0
22.12.2024/09:00;22.12.2024/08:00;SE1, SE2, SE3, SE4;-16144,076255;-11397,582684;-4746,493571;0
22.12.2024/10:00;22.12.2024/09:00;SE1, SE2, SE3, SE4;-16621,54713;-11669,329275;-4952,217855;0
22.12.2024/11:00;22.12.2024/10:00;SE1, SE2, SE3, SE4;-16837,919115;-11781,434291;-5056,484824;0
22.12.2024/12:00;22.12.2024/11:00;SE1, SE2, SE3, SE4;-16933,202482;-11837,130707;-5096,071775;0
22.12.2024/13:00;22.12.2024/12:00;SE1, SE2, SE3, SE4;-16971,210701;-11884,137217;-5087,073484;0
22.12.2024/14:00;22.12.2024/13:00;SE1, SE2, SE3, SE4;-17293,12974;-12135,600963;-5157,528777;0
22.12.2024/15:00;22.12.2024/14:00;SE1, SE2, SE3, SE4;-17627,211521;-12271,768797;-5355,442724;0
22.12.2024/16:00;22.12.2024/15:00;SE1, SE2, SE3, SE4;-17964,326729;-12350,69118;-5613,635549;0
22.12.2024/17:00;22.12.2024/16:00;SE1, SE2, SE3, SE4;-17936,220431;-12214,78883;-5721,431601;0
22.12.2024/18:00;22.12.2024/17:00;SE1, SE2, SE3, SE4;-17751,818324;-12073,156985;-5678,661339;0
22.12.2024/19:00;22.12.2024/18:00;SE1, SE2, SE3, SE4;-17381,109298;-11861,247438;-5519,86186;0
22.12.2024/20:00;22.12.2024/19:00;SE1, SE2, SE3, SE4;-16940,435391;-11623,371983;-5317,063408;0
22.12.2024/21:00;22.12.2024/20:00;SE1, SE2, SE3, SE4;-16331,068063;-11264,149819;-5066,918244;0
22.12.2024/22:00;22.12.2024/21:00;SE1, SE2, SE3, SE4;-15838,102796;-11051,977069;-4786,125727;0
22.12.2024/23:00;22.12.2024/22:00;SE1, SE2, SE3, SE4;-15239,382263;-10743,057844;-4496,324419;0
23.12.2024/00:00;22.12.2024/23:00;SE1, SE2, SE3, SE4;-14880,442831;-10617,09855;-4263,344281;0
23.12.2024/01:00;23.12.2024/00:00;SE1, SE2, SE3, SE4;-14646,560959;-10532,745515;-4113,815444;0
23.12.2024/02:00;23.12.2024/01:00;SE1, SE2, SE3, SE4;-14411,886073;-10363,689274;-4048,196799;0
23.12.2024/03:00;23.12.2024/02:00;SE1, SE2, SE3, SE4;-14290,177971;-10274,655829;-4015,522142;0
23.12.2024/04:00;23.12.2024/03:00;SE1, SE2, SE3, SE4;-14304,596021;-10265,295548;-4039,300473;0
23.12.2024/05:00;23.12.2024/04:00;SE1, SE2, SE3, SE4;-14723,048661;-10606,460767;-4116,587894;0
23.12.2024/06:00;23.12.2024/05:00;SE1, SE2, SE3, SE4;-15636,109165;-11346,649775;-4289,45939;0
23.12.2024/07:00;23.12.2024/06:00;SE1, SE2, SE3, SE4;-16690,046331;-12129,09627;-4560,950061;0
23.12.2024/08:00;23.12.2024/07:00;SE1, SE2, SE3, SE4;-17371,249472;-12505,332031;-4865,917441;0
23.12.2024/09:00;23.12.2024/08:00;SE1, SE2, SE3, SE4;-17671,051124;-12598,287492;-5072,763632;0
23.12.2024/10:00;23.12.2024/09:00;SE1, SE2, SE3, SE4;-17847,777904;-12657,775418;-5190,002486;0
23.12.2024/11:00;23.12.2024/10:00;SE1, SE2, SE3, SE4;-17934,834063;-12673,942839;-5260,891224;0
23.12.2024/12:00;23.12.2024/11:00;SE1, SE2, SE3, SE4;-17956,398038;-12647,134102;-5309,263936;0
23.12.2024/13:00;23.12.2024/12:00;SE1, SE2, SE3, SE4;-17952,683991;-12632,209238;-5320,474753;0
23.12.2024/14:00;23.12.2024/13:00;SE1, SE2, SE3, SE4;-18157,251721;-12744,100525;-5413,151196;0
23.12.2024/15:00;23.12.2024/14:00;SE1, SE2, SE3, SE4;-18565,274955;-12893,278368;-5671,996587;0
23.12.2024/16:00;23.12.2024/15:00;SE1, SE2, SE3, SE4;-18744,281912;-12798,102309;-5946,179603;0
23.12.2024/17:00;23.12.2024/16:00;SE1, SE2, SE3, SE4;-18693,436361;-12640,075647;-6053,360714;0
23.12.2024/18:00;23.12.2024/17:00;SE1, SE2, SE3, SE4;-18247,873868;-12290,146929;-5957,726939;0
23.12.2024/19:00;23.12.2024/18:00;SE1, SE2, SE3, SE4;-17702,153089;-11942,115971;-5760,037118;0
23.12.2024/20:00;23.12.2024/19:00;SE1, SE2, SE3, SE4;-17106,100221;-11644,807814;-5461,292407;0
23.12.2024/21:00;23.12.2024/20:00;SE1, SE2, SE3, SE4;-16626,041919;-11366,043565;-5259,998354;0
23.12.2024/22:00;23.12.2024/21:00;SE1, SE2, SE3, SE4;-16150,717925;-11084,065875;-5066,65205;0
23.12.2024/23:00;23.12.2024/22:00;SE1, SE2, SE3, SE4;-15834,05819;-10953,628341;-4880,429849;0
24.12.2024/00:00;23.12.2024/23:00;SE1, SE2, SE3, SE4;-15514,233098;-10818,63005;-4695,603048;0
24.12.2024/01:00;24.12.2024/00:00;SE1, SE2, SE3, SE4;-15100,566579;-10603,061775;-4497,504804;0
24.12.2024/02:00;24.12.2024/01:00;SE1, SE2, SE3, SE4;-15007,901257;-10602,303337;-4405,59792;0
24.12.2024/03:00;24.12.2024/02:00;SE1, SE2, SE3, SE4;-14971,120552;-10607,559652;-4363,5609;0
24.12.2024/04:00;24.12.2024/03:00;SE1, SE2, SE3, SE4;-14982,063354;-10597,308533;-4384,754821;0
