Date/Time SNT;MBA;Load Profile [MWh]
20.06.2024/21:00;SE1, SE2, SE3, SE4;-2608,383
20.06.2024/22:00;SE1, SE2, SE3, SE4;-2457,994
20.06.2024/23:00;SE1, SE2, SE3, SE4;-2223,795
21.06.2024/00:00;SE1, SE2, SE3, SE4;-2036,381
21.06.2024/01:00;SE1, SE2, SE3, SE4;-1933,218
21.06.2024/02:00;SE1, SE2, SE3, SE4;-1851,111
21.06.2024/03:00;SE1, SE2, SE3, SE4;-1766,514
21.06.2024/04:00;SE1, SE2, SE3, SE4;-1744,762
21.06.2024/05:00;SE1, SE2, SE3, SE4;-1789,356
21.06.2024/06:00;SE1, SE2, SE3, SE4;-1967,761
21.06.2024/07:00;SE1, SE2, SE3, SE4;-2288,353
21.06.2024/08:00;SE1, SE2, SE3, SE4;-2546,907
21.06.2024/09:00;SE1, SE2, SE3, SE4;-2678,063
21.06.2024/10:00;SE1, SE2, SE3, SE4;-2728,556
21.06.2024/11:00;SE1, SE2, SE3, SE4;-2671,352
21.06.2024/12:00;SE1, SE2, SE3, SE4;-2485,295
21.06.2024/13:00;SE1, SE2, SE3, SE4;-2360,915
21.06.2024/14:00;SE1, SE2, SE3, SE4;-2296,727
21.06.2024/15:00;SE1, SE2, SE3, SE4;-2308,434
21.06.2024/16:00;SE1, SE2, SE3, SE4;-2351,354
21.06.2024/17:00;SE1, SE2, SE3, SE4;-2344,263
21.06.2024/18:00;SE1, SE2, SE3, SE4;-2297,022
21.06.2024/19:00;SE1, SE2, SE3, SE4;-2245,67
21.06.2024/20:00;SE1, SE2, SE3, SE4;-2223,566
21.06.2024/21:00;SE1, SE2, SE3, SE4;-2269,058
21.06.2024/22:00;SE1, SE2, SE3, SE4;-2239,34
21.06.2024/23:00;SE1, SE2, SE3, SE4;-2103,515
22.06.2024/00:00;SE1, SE2, SE3, SE4;-1957,214
22.06.2024/01:00;SE1, SE2, SE3, SE4;-1859,842
22.06.2024/02:00;SE1, SE2, SE3, SE4;-1768,97
22.06.2024/03:00;SE1, SE2, SE3, SE4;-1676,371
22.06.2024/04:00;SE1, SE2, SE3, SE4;-1637,378
22.06.2024/05:00;SE1, SE2, SE3, SE4;-1655,179
22.06.2024/06:00;SE1, SE2, SE3, SE4;-1763,525
22.06.2024/07:00;SE1, SE2, SE3, SE4;-1995,142
22.06.2024/08:00;SE1, SE2, SE3, SE4;-2252,292
22.06.2024/09:00;SE1, SE2, SE3, SE4;-2439,168
22.06.2024/10:00;SE1, SE2, SE3, SE4;-2567,195
22.06.2024/11:00;SE1, SE2, SE3, SE4;-2630,25
22.06.2024/12:00;SE1, SE2, SE3, SE4;-2629,772
22.06.2024/13:00;SE1, SE2, SE3, SE4;-2616,164
22.06.2024/14:00;SE1, SE2, SE3, SE4;-2619,725
22.06.2024/15:00;SE1, SE2, SE3, SE4;-2707,427
22.06.2024/16:00;SE1, SE2, SE3, SE4;-2852,935
22.06.2024/17:00;SE1, SE2, SE3, SE4;-2910,126
22.06.2024/18:00;SE1, SE2, SE3, SE4;-2823,648
22.06.2024/19:00;SE1, SE2, SE3, SE4;-2704,817
22.06.2024/20:00;SE1, SE2, SE3, SE4;-2573,225
22.06.2024/21:00;SE1, SE2, SE3, SE4;-2497,42
22.06.2024/22:00;SE1, SE2, SE3, SE4;-2328,589
22.06.2024/23:00;SE1, SE2, SE3, SE4;-2131,362
23.06.2024/00:00;SE1, SE2, SE3, SE4;-1979,444
23.06.2024/01:00;SE1, SE2, SE3, SE4;-1914,068
23.06.2024/02:00;SE1, SE2, SE3, SE4;-1830,125
23.06.2024/03:00;SE1, SE2, SE3, SE4;-1736,732
23.06.2024/04:00;SE1, SE2, SE3, SE4;-1705,387
23.06.2024/05:00;SE1, SE2, SE3, SE4;-1740,366
23.06.2024/06:00;SE1, SE2, SE3, SE4;-1872,153
23.06.2024/07:00;SE1, SE2, SE3, SE4;-2134,795
23.06.2024/08:00;SE1, SE2, SE3, SE4;-2396,232
23.06.2024/09:00;SE1, SE2, SE3, SE4;-2560,036
23.06.2024/10:00;SE1, SE2, SE3, SE4;-2653,536
23.06.2024/11:00;SE1, SE2, SE3, SE4;-2672,692
23.06.2024/12:00;SE1, SE2, SE3, SE4;-2633,26
23.06.2024/13:00;SE1, SE2, SE3, SE4;-2584,053
23.06.2024/14:00;SE1, SE2, SE3, SE4;-2568,061
23.06.2024/15:00;SE1, SE2, SE3, SE4;-2645,086
23.06.2024/16:00;SE1, SE2, SE3, SE4;-2797,449
23.06.2024/17:00;SE1, SE2, SE3, SE4;-2873,677
23.06.2024/18:00;SE1, SE2, SE3, SE4;-2841,628
23.06.2024/19:00;SE1, SE2, SE3, SE4;-2755,879
23.06.2024/20:00;SE1, SE2, SE3, SE4;-2626,15
23.06.2024/21:00;SE1, SE2, SE3, SE4;-2508,862
23.06.2024/22:00;SE1, SE2, SE3, SE4;-2306,154
23.06.2024/23:00;SE1, SE2, SE3, SE4;-2082,113
24.06.2024/00:00;SE1, SE2, SE3, SE4;-1930,429
24.06.2024/01:00;SE1, SE2, SE3, SE4;-1866,913
24.06.2024/02:00;SE1, SE2, SE3, SE4;-1793,126
24.06.2024/03:00;SE1, SE2, SE3, SE4;-1730,101
24.06.2024/04:00;SE1, SE2, SE3, SE4;-1763,163
24.06.2024/05:00;SE1, SE2, SE3, SE4;-1908,841
24.06.2024/06:00;SE1, SE2, SE3, SE4;-2103,92
24.06.2024/07:00;SE1, SE2, SE3, SE4;-2268,586
24.06.2024/08:00;SE1, SE2, SE3, SE4;-2358,707
24.06.2024/09:00;SE1, SE2, SE3, SE4;-2395,844
24.06.2024/10:00;SE1, SE2, SE3, SE4;-2422,332
24.06.2024/11:00;SE1, SE2, SE3, SE4;-2446,061
24.06.2024/12:00;SE1, SE2, SE3, SE4;-2393,219
24.06.2024/13:00;SE1, SE2, SE3, SE4;-2356,677
24.06.2024/14:00;SE1, SE2, SE3, SE4;-2370,614
24.06.2024/15:00;SE1, SE2, SE3, SE4;-2513,534
24.06.2024/16:00;SE1, SE2, SE3, SE4;-2716,463
24.06.2024/17:00;SE1, SE2, SE3, SE4;-2772,006
24.06.2024/18:00;SE1, SE2, SE3, SE4;-2742,941
24.06.2024/19:00;SE1, SE2, SE3, SE4;-2695,877
24.06.2024/20:00;SE1, SE2, SE3, SE4;-2585,315
24.06.2024/21:00;SE1, SE2, SE3, SE4;-2459,55
24.06.2024/22:00;SE1, SE2, SE3, SE4;-2242,829
24.06.2024/23:00;SE1, SE2, SE3, SE4;-2018,667
25.06.2024/00:00;SE1, SE2, SE3, SE4;-1860,563
25.06.2024/01:00;SE1, SE2, SE3, SE4;-1803,82
25.06.2024/02:00;SE1, SE2, SE3, SE4;-1713,23
25.06.2024/03:00;SE1, SE2, SE3, SE4;-1653,009
25.06.2024/04:00;SE1, SE2, SE3, SE4;-1690,921
25.06.2024/05:00;SE1, SE2, SE3, SE4;-1836,735
25.06.2024/06:00;SE1, SE2, SE3, SE4;-2023,904
25.06.2024/07:00;SE1, SE2, SE3, SE4;-2180,381
25.06.2024/08:00;SE1, SE2, SE3, SE4;-2268,124
25.06.2024/09:00;SE1, SE2, SE3, SE4;-2312,657
25.06.2024/10:00;SE1, SE2, SE3, SE4;-2344,625
25.06.2024/11:00;SE1, SE2, SE3, SE4;-2368,54
25.06.2024/12:00;SE1, SE2, SE3, SE4;-2317,086
25.06.2024/13:00;SE1, SE2, SE3, SE4;-2295,139
25.06.2024/14:00;SE1, SE2, SE3, SE4;-2325,872
25.06.2024/15:00;SE1, SE2, SE3, SE4;-2467,062
25.06.2024/16:00;SE1, SE2, SE3, SE4;-2664,115
25.06.2024/17:00;SE1, SE2, SE3, SE4;-2720,007
25.06.2024/18:00;SE1, SE2, SE3, SE4;-2702,581
25.06.2024/19:00;SE1, SE2, SE3, SE4;-2655,177
25.06.2024/20:00;SE1, SE2, SE3, SE4;-2575,103
25.06.2024/21:00;SE1, SE2, SE3, SE4;-2459,261
25.06.2024/22:00;SE1, SE2, SE3, SE4;-2236,447
25.06.2024/23:00;SE1, SE2, SE3, SE4;-1986,455
26.06.2024/00:00;SE1, SE2, SE3, SE4;-1821,95
26.06.2024/01:00;SE1, SE2, SE3, SE4;-1740,808
26.06.2024/02:00;SE1, SE2, SE3, SE4;-1662,909
26.06.2024/03:00;SE1, SE2, SE3, SE4;-1596,693
26.06.2024/04:00;SE1, SE2, SE3, SE4;-1638,916
26.06.2024/05:00;SE1, SE2, SE3, SE4;-1795,047
26.06.2024/06:00;SE1, SE2, SE3, SE4;-1995,192
26.06.2024/07:00;SE1, SE2, SE3, SE4;-2163,488
26.06.2024/08:00;SE1, SE2, SE3, SE4;-2258,721
26.06.2024/09:00;SE1, SE2, SE3, SE4;-2318,872
26.06.2024/10:00;SE1, SE2, SE3, SE4;-2360,185
26.06.2024/11:00;SE1, SE2, SE3, SE4;-2385,764
26.06.2024/12:00;SE1, SE2, SE3, SE4;-2346,418
26.06.2024/13:00;SE1, SE2, SE3, SE4;-2321,032
26.06.2024/14:00;SE1, SE2, SE3, SE4;-2356,273
26.06.2024/15:00;SE1, SE2, SE3, SE4;-2496,012
26.06.2024/16:00;SE1, SE2, SE3, SE4;-2670,817
26.06.2024/17:00;SE1, SE2, SE3, SE4;-2719,861
26.06.2024/18:00;SE1, SE2, SE3, SE4;-2698,459
26.06.2024/19:00;SE1, SE2, SE3, SE4;-2659,822
26.06.2024/20:00;SE1, SE2, SE3, SE4;-2578,61
26.06.2024/21:00;SE1, SE2, SE3, SE4;-2481,265
26.06.2024/22:00;SE1, SE2, SE3, SE4;-2258,545
26.06.2024/23:00;SE1, SE2, SE3, SE4;-2006,067
27.06.2024/00:00;SE1, SE2, SE3, SE4;-1828,403
27.06.2024/01:00;SE1, SE2, SE3, SE4;-1735,161
27.06.2024/02:00;SE1, SE2, SE3, SE4;-1644,202
27.06.2024/03:00;SE1, SE2, SE3, SE4;-1573,256
27.06.2024/04:00;SE1, SE2, SE3, SE4;-1605,531
27.06.2024/05:00;SE1, SE2, SE3, SE4;-1768,583
27.06.2024/06:00;SE1, SE2, SE3, SE4;-1980,448
27.06.2024/07:00;SE1, SE2, SE3, SE4;-2167,569
27.06.2024/08:00;SE1, SE2, SE3, SE4;-2276,217
27.06.2024/09:00;SE1, SE2, SE3, SE4;-2331,289
27.06.2024/10:00;SE1, SE2, SE3, SE4;-2371,828
27.06.2024/11:00;SE1, SE2, SE3, SE4;-2399,032
27.06.2024/12:00;SE1, SE2, SE3, SE4;-2371,394
27.06.2024/13:00;SE1, SE2, SE3, SE4;-2349,055
27.06.2024/14:00;SE1, SE2, SE3, SE4;-2380,356
27.06.2024/15:00;SE1, SE2, SE3, SE4;-2508,04
27.06.2024/16:00;SE1, SE2, SE3, SE4;-2678,866
27.06.2024/17:00;SE1, SE2, SE3, SE4;-2718,386
27.06.2024/18:00;SE1, SE2, SE3, SE4;-2709,037
27.06.2024/19:00;SE1, SE2, SE3, SE4;-2667,96
27.06.2024/20:00;SE1, SE2, SE3, SE4;-2595,317
27.06.2024/21:00;SE1, SE2, SE3, SE4;-2499,98
27.06.2024/22:00;SE1, SE2, SE3, SE4;-2282,047
27.06.2024/23:00;SE1, SE2, SE3, SE4;-2031,965
28.06.2024/00:00;SE1, SE2, SE3, SE4;-1852,254
28.06.2024/01:00;SE1, SE2, SE3, SE4;-1743,769
28.06.2024/02:00;SE1, SE2, SE3, SE4;-1652,444
28.06.2024/03:00;SE1, SE2, SE3, SE4;-1568,519
28.06.2024/04:00;SE1, SE2, SE3, SE4;-1589,671
28.06.2024/05:00;SE1, SE2, SE3, SE4;-1743,627
28.06.2024/06:00;SE1, SE2, SE3, SE4;-1970,264
28.06.2024/07:00;SE1, SE2, SE3, SE4;-2176,886
28.06.2024/08:00;SE1, SE2, SE3, SE4;-2311,604
28.06.2024/09:00;SE1, SE2, SE3, SE4;-2394,877
28.06.2024/10:00;SE1, SE2, SE3, SE4;-2466,305
28.06.2024/11:00;SE1, SE2, SE3, SE4;-2519,955
28.06.2024/12:00;SE1, SE2, SE3, SE4;-2496,992
28.06.2024/13:00;SE1, SE2, SE3, SE4;-2487,181
28.06.2024/14:00;SE1, SE2, SE3, SE4;-2506,294
28.06.2024/15:00;SE1, SE2, SE3, SE4;-2604,765
28.06.2024/16:00;SE1, SE2, SE3, SE4;-2775,148
28.06.2024/17:00;SE1, SE2, SE3, SE4;-2805,795
28.06.2024/18:00;SE1, SE2, SE3, SE4;-2716,906
28.06.2024/19:00;SE1, SE2, SE3, SE4;-2588,613
28.06.2024/20:00;SE1, SE2, SE3, SE4;-2469,201
28.06.2024/21:00;SE1, SE2, SE3, SE4;-2402,73
28.06.2024/22:00;SE1, SE2, SE3, SE4;-2255,784
28.06.2024/23:00;SE1, SE2, SE3, SE4;-2045,351
29.06.2024/00:00;SE1, SE2, SE3, SE4;-1891,602
29.06.2024/01:00;SE1, SE2, SE3, SE4;-1793,663
29.06.2024/02:00;SE1, SE2, SE3, SE4;-1697,001
29.06.2024/03:00;SE1, SE2, SE3, SE4;-1594,302
29.06.2024/04:00;SE1, SE2, SE3, SE4;-1580,892
29.06.2024/05:00;SE1, SE2, SE3, SE4;-1626,241
29.06.2024/06:00;SE1, SE2, SE3, SE4;-1797,305
29.06.2024/07:00;SE1, SE2, SE3, SE4;-2071,658
29.06.2024/08:00;SE1, SE2, SE3, SE4;-2294,133
29.06.2024/09:00;SE1, SE2, SE3, SE4;-2421,93
29.06.2024/10:00;SE1, SE2, SE3, SE4;-2485,688
29.06.2024/11:00;SE1, SE2, SE3, SE4;-2499,437
29.06.2024/12:00;SE1, SE2, SE3, SE4;-2454,053
29.06.2024/13:00;SE1, SE2, SE3, SE4;-2403,382
29.06.2024/14:00;SE1, SE2, SE3, SE4;-2395,546
29.06.2024/15:00;SE1, SE2, SE3, SE4;-2466,004
29.06.2024/16:00;SE1, SE2, SE3, SE4;-2585,342
29.06.2024/17:00;SE1, SE2, SE3, SE4;-2636,406
29.06.2024/18:00;SE1, SE2, SE3, SE4;-2572,194
29.06.2024/19:00;SE1, SE2, SE3, SE4;-2488,068
29.06.2024/20:00;SE1, SE2, SE3, SE4;-2384,415
29.06.2024/21:00;SE1, SE2, SE3, SE4;-2351,409
29.06.2024/22:00;SE1, SE2, SE3, SE4;-2248,281
29.06.2024/23:00;SE1, SE2, SE3, SE4;-2064,24
30.06.2024/00:00;SE1, SE2, SE3, SE4;-1909,538
30.06.2024/01:00;SE1, SE2, SE3, SE4;-1838,81
30.06.2024/02:00;SE1, SE2, SE3, SE4;-1745,195
30.06.2024/03:00;SE1, SE2, SE3, SE4;-1635,38
30.06.2024/04:00;SE1, SE2, SE3, SE4;-1600,042
30.06.2024/05:00;SE1, SE2, SE3, SE4;-1623,143
30.06.2024/06:00;SE1, SE2, SE3, SE4;-1754,212
30.06.2024/07:00;SE1, SE2, SE3, SE4;-2006,029
30.06.2024/08:00;SE1, SE2, SE3, SE4;-2270,508
30.06.2024/09:00;SE1, SE2, SE3, SE4;-2466,036
30.06.2024/10:00;SE1, SE2, SE3, SE4;-2599,785
30.06.2024/11:00;SE1, SE2, SE3, SE4;-2684,514
30.06.2024/12:00;SE1, SE2, SE3, SE4;-2682,163
30.06.2024/13:00;SE1, SE2, SE3, SE4;-2655,332
30.06.2024/14:00;SE1, SE2, SE3, SE4;-2671,022
30.06.2024/15:00;SE1, SE2, SE3, SE4;-2774,173
30.06.2024/16:00;SE1, SE2, SE3, SE4;-2944,114
30.06.2024/17:00;SE1, SE2, SE3, SE4;-2993,83
30.06.2024/18:00;SE1, SE2, SE3, SE4;-2909,225
30.06.2024/19:00;SE1, SE2, SE3, SE4;-2782,564
30.06.2024/20:00;SE1, SE2, SE3, SE4;-2646,776
30.06.2024/21:00;SE1, SE2, SE3, SE4;-2508,442
30.06.2024/22:00;SE1, SE2, SE3, SE4;-2265,308
30.06.2024/23:00;SE1, SE2, SE3, SE4;-2046,499
01.07.2024/00:00;SE1, SE2, SE3, SE4;-1900,337
01.07.2024/01:00;SE1, SE2, SE3, SE4;-1834,604
01.07.2024/02:00;SE1, SE2, SE3, SE4;-1768,732
01.07.2024/03:00;SE1, SE2, SE3, SE4;-1689,515
01.07.2024/04:00;SE1, SE2, SE3, SE4;-1727,979
01.07.2024/05:00;SE1, SE2, SE3, SE4;-1863,271
01.07.2024/06:00;SE1, SE2, SE3, SE4;-2049,153
01.07.2024/07:00;SE1, SE2, SE3, SE4;-2222,605
01.07.2024/08:00;SE1, SE2, SE3, SE4;-2339,127
01.07.2024/09:00;SE1, SE2, SE3, SE4;-2385,573
01.07.2024/10:00;SE1, SE2, SE3, SE4;-2432,139
01.07.2024/11:00;SE1, SE2, SE3, SE4;-2460,245
01.07.2024/12:00;SE1, SE2, SE3, SE4;-2413,328
01.07.2024/13:00;SE1, SE2, SE3, SE4;-2377,579
01.07.2024/14:00;SE1, SE2, SE3, SE4;-2402,287
01.07.2024/15:00;SE1, SE2, SE3, SE4;-2535,187
01.07.2024/16:00;SE1, SE2, SE3, SE4;-2753,767
01.07.2024/17:00;SE1, SE2, SE3, SE4;-2820,699
01.07.2024/18:00;SE1, SE2, SE3, SE4;-2758,999
01.07.2024/19:00;SE1, SE2, SE3, SE4;-2676,413
01.07.2024/20:00;SE1, SE2, SE3, SE4;-2552,838
01.07.2024/21:00;SE1, SE2, SE3, SE4;-2453,296
01.07.2024/22:00;SE1, SE2, SE3, SE4;-2245,82
01.07.2024/23:00;SE1, SE2, SE3, SE4;-2038,47
02.07.2024/00:00;SE1, SE2, SE3, SE4;-1862,299
02.07.2024/01:00;SE1, SE2, SE3, SE4;-1806,001
02.07.2024/02:00;SE1, SE2, SE3, SE4;-1727,82
02.07.2024/03:00;SE1, SE2, SE3, SE4;-1654,487
02.07.2024/04:00;SE1, SE2, SE3, SE4;-1682,344
02.07.2024/05:00;SE1, SE2, SE3, SE4;-1832,648
02.07.2024/06:00;SE1, SE2, SE3, SE4;-2021,014
02.07.2024/07:00;SE1, SE2, SE3, SE4;-2209,289
02.07.2024/08:00;SE1, SE2, SE3, SE4;-2332,954
02.07.2024/09:00;SE1, SE2, SE3, SE4;-2387,446
02.07.2024/10:00;SE1, SE2, SE3, SE4;-2431,497
02.07.2024/11:00;SE1, SE2, SE3, SE4;-2460,526
02.07.2024/12:00;SE1, SE2, SE3, SE4;-2409,618
02.07.2024/13:00;SE1, SE2, SE3, SE4;-2376,097
02.07.2024/14:00;SE1, SE2, SE3, SE4;-2402,289
02.07.2024/15:00;SE1, SE2, SE3, SE4;-2550,058
02.07.2024/16:00;SE1, SE2, SE3, SE4;-2788,614
02.07.2024/17:00;SE1, SE2, SE3, SE4;-2854,417
02.07.2024/18:00;SE1, SE2, SE3, SE4;-2802,972
02.07.2024/19:00;SE1, SE2, SE3, SE4;-2702,891
02.07.2024/20:00;SE1, SE2, SE3, SE4;-2593,846
02.07.2024/21:00;SE1, SE2, SE3, SE4;-2481,995
02.07.2024/22:00;SE1, SE2, SE3, SE4;-2249,079
02.07.2024/23:00;SE1, SE2, SE3, SE4;-2033,054
03.07.2024/00:00;SE1, SE2, SE3, SE4;-1859,178
03.07.2024/01:00;SE1, SE2, SE3, SE4;-1786,281
03.07.2024/02:00;SE1, SE2, SE3, SE4;-1726,482
03.07.2024/03:00;SE1, SE2, SE3, SE4;-1651,201
03.07.2024/04:00;SE1, SE2, SE3, SE4;-1682,226
03.07.2024/05:00;SE1, SE2, SE3, SE4;-1836,06
03.07.2024/06:00;SE1, SE2, SE3, SE4;-2036,215
03.07.2024/07:00;SE1, SE2, SE3, SE4;-2228,332
03.07.2024/08:00;SE1, SE2, SE3, SE4;-2352,759
03.07.2024/09:00;SE1, SE2, SE3, SE4;-2413,109
03.07.2024/10:00;SE1, SE2, SE3, SE4;-2452,524
03.07.2024/11:00;SE1, SE2, SE3, SE4;-2488,166
03.07.2024/12:00;SE1, SE2, SE3, SE4;-2440,536
03.07.2024/13:00;SE1, SE2, SE3, SE4;-2404,97
03.07.2024/14:00;SE1, SE2, SE3, SE4;-2423,088
03.07.2024/15:00;SE1, SE2, SE3, SE4;-2555,794
03.07.2024/16:00;SE1, SE2, SE3, SE4;-2742,283
03.07.2024/17:00;SE1, SE2, SE3, SE4;-2797,393
03.07.2024/18:00;SE1, SE2, SE3, SE4;-2748,244
03.07.2024/19:00;SE1, SE2, SE3, SE4;-2663,181
03.07.2024/20:00;SE1, SE2, SE3, SE4;-2563,873
03.07.2024/21:00;SE1, SE2, SE3, SE4;-2479,074
03.07.2024/22:00;SE1, SE2, SE3, SE4;-2267,123
03.07.2024/23:00;SE1, SE2, SE3, SE4;-2063,132
04.07.2024/00:00;SE1, SE2, SE3, SE4;-1909,378
04.07.2024/01:00;SE1, SE2, SE3, SE4;-1836,531
04.07.2024/02:00;SE1, SE2, SE3, SE4;-1773,709
04.07.2024/03:00;SE1, SE2, SE3, SE4;-1701,755
04.07.2024/04:00;SE1, SE2, SE3, SE4;-1728,136
04.07.2024/05:00;SE1, SE2, SE3, SE4;-1863,943
04.07.2024/06:00;SE1, SE2, SE3, SE4;-2054,465
04.07.2024/07:00;SE1, SE2, SE3, SE4;-2244,372
04.07.2024/08:00;SE1, SE2, SE3, SE4;-2383,101
04.07.2024/09:00;SE1, SE2, SE3, SE4;-2464,15
04.07.2024/10:00;SE1, SE2, SE3, SE4;-2528,432
04.07.2024/11:00;SE1, SE2, SE3, SE4;-2576,424
04.07.2024/12:00;SE1, SE2, SE3, SE4;-2564,021
04.07.2024/13:00;SE1, SE2, SE3, SE4;-2548,495
04.07.2024/14:00;SE1, SE2, SE3, SE4;-2569,586
04.07.2024/15:00;SE1, SE2, SE3, SE4;-2692,886
04.07.2024/16:00;SE1, SE2, SE3, SE4;-2878,445
04.07.2024/17:00;SE1, SE2, SE3, SE4;-2936,342
04.07.2024/18:00;SE1, SE2, SE3, SE4;-2890,864
04.07.2024/19:00;SE1, SE2, SE3, SE4;-2792,17
04.07.2024/20:00;SE1, SE2, SE3, SE4;-2684,828
04.07.2024/21:00;SE1, SE2, SE3, SE4;-2600,01
04.07.2024/22:00;SE1, SE2, SE3, SE4;-2396,13
04.07.2024/23:00;SE1, SE2, SE3, SE4;-2189,584
05.07.2024/00:00;SE1, SE2, SE3, SE4;-2054,562
05.07.2024/01:00;SE1, SE2, SE3, SE4;-1986,097
05.07.2024/02:00;SE1, SE2, SE3, SE4;-1925,698
05.07.2024/03:00;SE1, SE2, SE3, SE4;-1850,211
05.07.2024/04:00;SE1, SE2, SE3, SE4;-1869,212
05.07.2024/05:00;SE1, SE2, SE3, SE4;-1977,581
05.07.2024/06:00;SE1, SE2, SE3, SE4;-2156,191
05.07.2024/07:00;SE1, SE2, SE3, SE4;-2357,377
05.07.2024/08:00;SE1, SE2, SE3, SE4;-2491,586
05.07.2024/09:00;SE1, SE2, SE3, SE4;-2565,203
05.07.2024/10:00;SE1, SE2, SE3, SE4;-2606,373
05.07.2024/11:00;SE1, SE2, SE3, SE4;-2629,841
05.07.2024/12:00;SE1, SE2, SE3, SE4;-2603,097
05.07.2024/13:00;SE1, SE2, SE3, SE4;-2576,507
05.07.2024/14:00;SE1, SE2, SE3, SE4;-2598,661
05.07.2024/15:00;SE1, SE2, SE3, SE4;-2727,498
05.07.2024/16:00;SE1, SE2, SE3, SE4;-2911,82
05.07.2024/17:00;SE1, SE2, SE3, SE4;-2931,204
05.07.2024/18:00;SE1, SE2, SE3, SE4;-2835,329
05.07.2024/19:00;SE1, SE2, SE3, SE4;-2712,683
05.07.2024/20:00;SE1, SE2, SE3, SE4;-2644,939
05.07.2024/21:00;SE1, SE2, SE3, SE4;-2597,153
05.07.2024/22:00;SE1, SE2, SE3, SE4;-2458,187
05.07.2024/23:00;SE1, SE2, SE3, SE4;-2272,927
06.07.2024/00:00;SE1, SE2, SE3, SE4;-2099,223
06.07.2024/01:00;SE1, SE2, SE3, SE4;-2009,032
06.07.2024/02:00;SE1, SE2, SE3, SE4;-1937,519
06.07.2024/03:00;SE1, SE2, SE3, SE4;-1838,988
06.07.2024/04:00;SE1, SE2, SE3, SE4;-1801,408
06.07.2024/05:00;SE1, SE2, SE3, SE4;-1821,521
06.07.2024/06:00;SE1, SE2, SE3, SE4;-1943,665
06.07.2024/07:00;SE1, SE2, SE3, SE4;-2188,944
06.07.2024/08:00;SE1, SE2, SE3, SE4;-2413,291
06.07.2024/09:00;SE1, SE2, SE3, SE4;-2539,33
06.07.2024/10:00;SE1, SE2, SE3, SE4;-2613,933
06.07.2024/11:00;SE1, SE2, SE3, SE4;-2648,232
06.07.2024/12:00;SE1, SE2, SE3, SE4;-2609,332
06.07.2024/13:00;SE1, SE2, SE3, SE4;-2555,925
06.07.2024/14:00;SE1, SE2, SE3, SE4;-2556,089
06.07.2024/15:00;SE1, SE2, SE3, SE4;-2655,566
06.07.2024/16:00;SE1, SE2, SE3, SE4;-2826,09
06.07.2024/17:00;SE1, SE2, SE3, SE4;-2864,331
06.07.2024/18:00;SE1, SE2, SE3, SE4;-2766,469
06.07.2024/19:00;SE1, SE2, SE3, SE4;-2631,358
06.07.2024/20:00;SE1, SE2, SE3, SE4;-2544,355
06.07.2024/21:00;SE1, SE2, SE3, SE4;-2471,298
06.07.2024/22:00;SE1, SE2, SE3, SE4;-2305,274
06.07.2024/23:00;SE1, SE2, SE3, SE4;-2116,856
07.07.2024/00:00;SE1, SE2, SE3, SE4;-1977,482
07.07.2024/01:00;SE1, SE2, SE3, SE4;-1925,283
07.07.2024/02:00;SE1, SE2, SE3, SE4;-1860,104
07.07.2024/03:00;SE1, SE2, SE3, SE4;-1768,818
07.07.2024/04:00;SE1, SE2, SE3, SE4;-1745,31
07.07.2024/05:00;SE1, SE2, SE3, SE4;-1780,761
07.07.2024/06:00;SE1, SE2, SE3, SE4;-1917,875
07.07.2024/07:00;SE1, SE2, SE3, SE4;-2174,049
07.07.2024/08:00;SE1, SE2, SE3, SE4;-2433,567
07.07.2024/09:00;SE1, SE2, SE3, SE4;-2587,088
07.07.2024/10:00;SE1, SE2, SE3, SE4;-2705,144
07.07.2024/11:00;SE1, SE2, SE3, SE4;-2730,319
07.07.2024/12:00;SE1, SE2, SE3, SE4;-2682,543
07.07.2024/13:00;SE1, SE2, SE3, SE4;-2639,006
07.07.2024/14:00;SE1, SE2, SE3, SE4;-2621,734
07.07.2024/15:00;SE1, SE2, SE3, SE4;-2693,521
07.07.2024/16:00;SE1, SE2, SE3, SE4;-2819,289
07.07.2024/17:00;SE1, SE2, SE3, SE4;-2898,803
07.07.2024/18:00;SE1, SE2, SE3, SE4;-2858,615
07.07.2024/19:00;SE1, SE2, SE3, SE4;-2758,414
07.07.2024/20:00;SE1, SE2, SE3, SE4;-2638,234
07.07.2024/21:00;SE1, SE2, SE3, SE4;-2558,129
07.07.2024/22:00;SE1, SE2, SE3, SE4;-2364,249
07.07.2024/23:00;SE1, SE2, SE3, SE4;-2143,71
08.07.2024/00:00;SE1, SE2, SE3, SE4;-1988,893
08.07.2024/01:00;SE1, SE2, SE3, SE4;-1923,282
08.07.2024/02:00;SE1, SE2, SE3, SE4;-1859,011
08.07.2024/03:00;SE1, SE2, SE3, SE4;-1788,693
08.07.2024/04:00;SE1, SE2, SE3, SE4;-1798,289
08.07.2024/05:00;SE1, SE2, SE3, SE4;-1883,246
08.07.2024/06:00;SE1, SE2, SE3, SE4;-2042,623
08.07.2024/07:00;SE1, SE2, SE3, SE4;-2256,615
08.07.2024/08:00;SE1, SE2, SE3, SE4;-2410,401
08.07.2024/09:00;SE1, SE2, SE3, SE4;-2478,042
08.07.2024/10:00;SE1, SE2, SE3, SE4;-2535,692
08.07.2024/11:00;SE1, SE2, SE3, SE4;-2573,403
